user_id,event_type,product_id,category,price,event_time,device,location
757,add_to_cart,P101,Electronics,7849,2026-01-03 12:15:00,mobile,Bangalore
151,checkout,P105,Clothing,671,2026-01-03 12:16:00,mobile,Pune
1135,view,P103,Grocery,17686,2026-01-03 12:17:00,mobile,Pune
1071,view,P104,Electronics,12332,2026-01-03 12:18:00,mobile,Pune
1024,purchase,P104,Grocery,9862,2026-01-03 12:19:00,mobile,Pune
737,view,P105,Beauty,13317,2026-01-03 12:20:00,desktop,Pune
69,checkout,P101,Beauty,9331,2026-01-03 12:21:00,mobile,Pune
299,checkout,P102,Beauty,6709,2026-01-03 12:22:00,mobile,Mumbai
944,checkout,P104,Grocery,14729,2026-01-03 12:23:00,desktop,Delhi
802,view,P102,Grocery,12373,2026-01-03 12:24:00,mobile,Mumbai
296,checkout,P104,Beauty,16654,2026-01-03 12:25:00,desktop,Pune
203,checkout,P101,Grocery,5251,2026-01-03 12:26:00,mobile,Delhi
61,add_to_cart,P101,Clothing,6506,2026-01-03 12:27:00,mobile,Pune
946,view,P104,Grocery,14394,2026-01-03 12:28:00,mobile,Delhi
963,view,P105,Clothing,14993,2026-01-03 12:29:00,mobile,Mumbai
1185,view,P101,Beauty,288,2026-01-03 12:30:00,mobile,Delhi
331,add_to_cart,P101,Grocery,13173,2026-01-03 12:31:00,mobile,Mumbai
338,add_to_cart,P103,Beauty,7245,2026-01-03 12:32:00,desktop,Pune
639,view,P101,Electronics,6027,2026-01-03 12:33:00,mobile,Delhi
275,add_to_cart,P103,Grocery,699,2026-01-03 12:34:00,mobile,Bangalore
1188,view,P101,Grocery,13233,2026-01-03 12:35:00,mobile,Bangalore
319,add_to_cart,P101,Beauty,12309,2026-01-03 12:36:00,desktop,Mumbai
589,purchase,P105,Beauty,11624,2026-01-03 12:37:00,desktop,Mumbai
504,view,P105,Beauty,14417,2026-01-03 12:38:00,desktop,Mumbai
387,view,P101,Electronics,9245,2026-01-03 12:39:00,mobile,Mumbai
870,view,P104,Electronics,14457,2026-01-03 12:40:00,mobile,Pune
833,add_to_cart,P104,Beauty,9917,2026-01-03 12:41:00,mobile,Bangalore
1015,checkout,P101,Grocery,1970,2026-01-03 12:42:00,mobile,Mumbai
603,purchase,P104,Grocery,18508,2026-01-03 12:43:00,desktop,Delhi
691,view,P101,Beauty,12621,2026-01-03 12:44:00,desktop,Delhi
494,purchase,P105,Clothing,5553,2026-01-03 12:45:00,mobile,Pune
490,view,P102,Electronics,1927,2026-01-03 12:46:00,mobile,Mumbai
721,add_to_cart,P103,Electronics,17023,2026-01-03 12:47:00,mobile,Delhi
1097,view,P104,Clothing,16325,2026-01-03 12:48:00,mobile,Mumbai
509,checkout,P104,Beauty,7302,2026-01-03 12:49:00,mobile,Delhi
390,add_to_cart,P105,Grocery,4538,2026-01-03 12:50:00,mobile,Pune
295,add_to_cart,P104,Grocery,19985,2026-01-03 12:51:00,desktop,Delhi
796,checkout,P101,Electronics,12239,2026-01-03 12:52:00,mobile,Mumbai
865,view,P101,Clothing,11318,2026-01-03 12:53:00,desktop,Mumbai
549,view,P102,Grocery,13024,2026-01-03 12:54:00,mobile,Pune
649,checkout,P102,Electronics,6816,2026-01-03 12:55:00,mobile,Bangalore
568,view,P102,Grocery,16188,2026-01-03 12:56:00,mobile,Mumbai
853,view,P101,Grocery,6918,2026-01-03 12:57:00,mobile,Bangalore
770,add_to_cart,P102,Grocery,4386,2026-01-03 12:58:00,mobile,Mumbai
445,add_to_cart,P102,Electronics,4839,2026-01-03 12:59:00,mobile,Pune
363,view,P101,Clothing,2189,2026-01-03 13:00:00,mobile,Delhi
123,view,P105,Beauty,5705,2026-01-03 13:01:00,desktop,Bangalore
742,view,P104,Clothing,6922,2026-01-03 13:02:00,mobile,Delhi
680,add_to_cart,P103,Grocery,3421,2026-01-03 13:03:00,desktop,Pune
420,checkout,P101,Clothing,11873,2026-01-03 13:04:00,mobile,Pune
92,purchase,P101,Grocery,19033,2026-01-03 13:05:00,mobile,Pune
63,add_to_cart,P103,Electronics,1316,2026-01-03 13:06:00,mobile,Mumbai
512,view,P103,Electronics,4985,2026-01-03 13:07:00,desktop,Mumbai
1163,purchase,P102,Electronics,12270,2026-01-03 13:08:00,mobile,Mumbai
772,add_to_cart,P103,Grocery,9033,2026-01-03 13:09:00,mobile,Mumbai
256,view,P104,Clothing,10006,2026-01-03 13:10:00,mobile,Bangalore
135,purchase,P104,Beauty,12336,2026-01-03 13:11:00,mobile,Pune
875,checkout,P104,Beauty,2897,2026-01-03 13:12:00,desktop,Bangalore
822,checkout,P104,Electronics,918,2026-01-03 13:13:00,mobile,Mumbai
88,checkout,P104,Beauty,8534,2026-01-03 13:14:00,mobile,Delhi
988,view,P102,Grocery,8026,2026-01-03 13:15:00,desktop,Bangalore
1153,view,P101,Clothing,12817,2026-01-03 13:16:00,mobile,Delhi
823,add_to_cart,P103,Beauty,12169,2026-01-03 13:17:00,mobile,Mumbai
1027,view,P101,Beauty,112,2026-01-03 13:18:00,mobile,Bangalore
974,add_to_cart,P103,Clothing,5994,2026-01-03 13:19:00,desktop,Bangalore
934,checkout,P102,Beauty,19501,2026-01-03 13:20:00,desktop,Bangalore
121,checkout,P102,Clothing,7492,2026-01-03 13:21:00,mobile,Delhi
1062,add_to_cart,P105,Grocery,16202,2026-01-03 13:22:00,desktop,Mumbai
1008,checkout,P105,Grocery,789,2026-01-03 13:23:00,mobile,Pune
925,checkout,P102,Grocery,19622,2026-01-03 13:24:00,mobile,Pune
645,add_to_cart,P102,Electronics,12032,2026-01-03 13:25:00,mobile,Mumbai
714,view,P103,Grocery,11866,2026-01-03 13:26:00,mobile,Bangalore
860,view,P102,Beauty,13392,2026-01-03 13:27:00,mobile,Pune
21,view,P101,Electronics,14963,2026-01-03 13:28:00,desktop,Bangalore
242,view,P103,Electronics,17486,2026-01-03 13:29:00,mobile,Mumbai
455,view,P102,Electronics,7508,2026-01-03 13:30:00,desktop,Delhi
963,view,P103,Grocery,10794,2026-01-03 13:31:00,mobile,Bangalore
621,add_to_cart,P103,Electronics,8242,2026-01-03 13:32:00,mobile,Delhi
303,purchase,P104,Grocery,1865,2026-01-03 13:33:00,mobile,Delhi
803,view,P105,Grocery,15337,2026-01-03 13:34:00,mobile,Mumbai
964,checkout,P103,Electronics,5878,2026-01-03 13:35:00,desktop,Mumbai
69,add_to_cart,P103,Electronics,2391,2026-01-03 13:36:00,mobile,Delhi
1153,view,P104,Beauty,4966,2026-01-03 13:37:00,desktop,Delhi
196,purchase,P102,Electronics,8529,2026-01-03 13:38:00,desktop,Pune
140,add_to_cart,P103,Grocery,10684,2026-01-03 13:39:00,mobile,Pune
283,view,P104,Beauty,11847,2026-01-03 13:40:00,mobile,Mumbai
312,checkout,P101,Beauty,18068,2026-01-03 13:41:00,mobile,Bangalore
746,view,P104,Grocery,1407,2026-01-03 13:42:00,mobile,Delhi
277,add_to_cart,P105,Electronics,2185,2026-01-03 13:43:00,mobile,Bangalore
61,view,P105,Electronics,16515,2026-01-03 13:44:00,mobile,Delhi
52,checkout,P102,Clothing,391,2026-01-03 13:45:00,mobile,Mumbai
153,add_to_cart,P102,Electronics,3786,2026-01-03 13:46:00,desktop,Bangalore
544,add_to_cart,P105,Clothing,12679,2026-01-03 13:47:00,mobile,Mumbai
567,view,P105,Beauty,1742,2026-01-03 13:48:00,mobile,Delhi
622,add_to_cart,P103,Beauty,8869,2026-01-03 13:49:00,mobile,Mumbai
314,checkout,P105,Beauty,4009,2026-01-03 13:50:00,desktop,Bangalore
807,add_to_cart,P102,Clothing,17707,2026-01-03 13:51:00,mobile,Pune
848,add_to_cart,P105,Grocery,12368,2026-01-03 13:52:00,mobile,Mumbai
97,add_to_cart,P102,Grocery,10944,2026-01-03 13:53:00,desktop,Bangalore
881,checkout,P101,Beauty,8738,2026-01-03 13:54:00,desktop,Mumbai
829,add_to_cart,P105,Clothing,4473,2026-01-03 13:55:00,desktop,Mumbai
137,checkout,P102,Clothing,11333,2026-01-03 13:56:00,mobile,Pune
1030,checkout,P104,Beauty,19063,2026-01-03 13:57:00,desktop,Bangalore
1011,add_to_cart,P103,Electronics,17906,2026-01-03 13:58:00,mobile,Bangalore
109,view,P102,Beauty,7658,2026-01-03 13:59:00,desktop,Bangalore
547,add_to_cart,P105,Clothing,13371,2026-01-03 14:00:00,mobile,Delhi
1063,checkout,P105,Electronics,6845,2026-01-03 14:01:00,desktop,Mumbai
662,view,P101,Grocery,19093,2026-01-03 14:02:00,desktop,Pune
425,add_to_cart,P104,Electronics,19565,2026-01-03 14:03:00,mobile,Bangalore
630,checkout,P102,Grocery,6834,2026-01-03 14:04:00,desktop,Pune
261,view,P104,Clothing,13960,2026-01-03 14:05:00,mobile,Delhi
87,add_to_cart,P101,Beauty,8350,2026-01-03 14:06:00,mobile,Delhi
465,view,P103,Beauty,8750,2026-01-03 14:07:00,mobile,Pune
76,view,P104,Beauty,16587,2026-01-03 14:08:00,desktop,Bangalore
471,checkout,P101,Beauty,17225,2026-01-03 14:09:00,mobile,Pune
414,view,P102,Beauty,9864,2026-01-03 14:10:00,mobile,Bangalore
825,view,P103,Clothing,10993,2026-01-03 14:11:00,mobile,Bangalore
895,checkout,P105,Clothing,12942,2026-01-03 14:12:00,desktop,Delhi
726,view,P101,Beauty,4823,2026-01-03 14:13:00,desktop,Pune
457,purchase,P105,Electronics,11704,2026-01-03 14:14:00,mobile,Delhi
653,purchase,P103,Beauty,5303,2026-01-03 14:15:00,mobile,Mumbai
672,view,P101,Grocery,3076,2026-01-03 14:16:00,mobile,Delhi
495,view,P101,Grocery,7526,2026-01-03 14:17:00,mobile,Bangalore
1069,checkout,P103,Grocery,8719,2026-01-03 14:18:00,mobile,Pune
597,add_to_cart,P102,Grocery,14802,2026-01-03 14:19:00,mobile,Mumbai
450,view,P101,Beauty,6586,2026-01-03 14:20:00,desktop,Mumbai
485,checkout,P103,Grocery,6590,2026-01-03 14:21:00,mobile,Mumbai
646,view,P104,Electronics,14214,2026-01-03 14:22:00,mobile,Mumbai
620,checkout,P105,Beauty,18428,2026-01-03 14:23:00,mobile,Pune
1042,view,P101,Grocery,6073,2026-01-03 14:24:00,mobile,Bangalore
662,view,P104,Beauty,13547,2026-01-03 14:25:00,mobile,Mumbai
758,view,P101,Beauty,15958,2026-01-03 14:26:00,mobile,Bangalore
289,purchase,P102,Beauty,13271,2026-01-03 14:27:00,desktop,Delhi
721,add_to_cart,P103,Clothing,16417,2026-01-03 14:28:00,mobile,Bangalore
638,checkout,P101,Grocery,5621,2026-01-03 14:29:00,mobile,Mumbai
235,view,P103,Clothing,12991,2026-01-03 14:30:00,desktop,Delhi
416,view,P101,Electronics,16895,2026-01-03 14:31:00,desktop,Delhi
938,view,P102,Electronics,10787,2026-01-03 14:32:00,desktop,Delhi
499,add_to_cart,P102,Clothing,346,2026-01-03 14:33:00,desktop,Mumbai
974,add_to_cart,P104,Grocery,11109,2026-01-03 14:34:00,desktop,Bangalore
634,add_to_cart,P102,Beauty,2271,2026-01-03 14:35:00,mobile,Pune
1020,view,P103,Electronics,11623,2026-01-03 14:36:00,desktop,Bangalore
115,purchase,P102,Electronics,15628,2026-01-03 14:37:00,mobile,Mumbai
932,view,P101,Electronics,15376,2026-01-03 14:38:00,mobile,Mumbai
674,purchase,P102,Grocery,7557,2026-01-03 14:39:00,mobile,Delhi
1035,view,P103,Clothing,2160,2026-01-03 14:40:00,mobile,Bangalore
206,add_to_cart,P101,Clothing,3434,2026-01-03 14:41:00,mobile,Mumbai
247,view,P104,Grocery,13187,2026-01-03 14:42:00,mobile,Mumbai
758,add_to_cart,P104,Electronics,1044,2026-01-03 14:43:00,mobile,Pune
1151,add_to_cart,P104,Grocery,5461,2026-01-03 14:44:00,desktop,Bangalore
147,add_to_cart,P101,Grocery,14738,2026-01-03 14:45:00,desktop,Delhi
118,add_to_cart,P104,Clothing,5384,2026-01-03 14:46:00,mobile,Delhi
412,checkout,P102,Grocery,9344,2026-01-03 14:47:00,desktop,Delhi
363,add_to_cart,P101,Grocery,11016,2026-01-03 14:48:00,mobile,Bangalore
137,checkout,P101,Electronics,9609,2026-01-03 14:49:00,desktop,Mumbai
1199,view,P101,Beauty,12864,2026-01-03 14:50:00,mobile,Mumbai
958,add_to_cart,P105,Electronics,14991,2026-01-03 14:51:00,mobile,Pune
19,add_to_cart,P103,Clothing,14103,2026-01-03 14:52:00,mobile,Pune
195,view,P105,Beauty,9966,2026-01-03 14:53:00,mobile,Mumbai
330,add_to_cart,P105,Electronics,433,2026-01-03 14:54:00,mobile,Mumbai
175,view,P105,Grocery,9556,2026-01-03 14:55:00,mobile,Bangalore
1002,view,P103,Grocery,11469,2026-01-03 14:56:00,mobile,Pune
449,view,P105,Beauty,19429,2026-01-03 14:57:00,mobile,Delhi
946,view,P104,Beauty,13318,2026-01-03 14:58:00,mobile,Delhi
141,add_to_cart,P101,Grocery,4756,2026-01-03 14:59:00,desktop,Delhi
758,add_to_cart,P101,Clothing,12510,2026-01-03 15:00:00,mobile,Delhi
930,purchase,P102,Electronics,2765,2026-01-03 15:01:00,mobile,Mumbai
93,checkout,P104,Grocery,7231,2026-01-03 15:02:00,mobile,Mumbai
239,view,P103,Electronics,5035,2026-01-03 15:03:00,desktop,Bangalore
205,checkout,P101,Electronics,515,2026-01-03 15:04:00,mobile,Delhi
560,checkout,P105,Electronics,807,2026-01-03 15:05:00,desktop,Mumbai
245,add_to_cart,P102,Electronics,2784,2026-01-03 15:06:00,mobile,Mumbai
832,add_to_cart,P102,Clothing,7594,2026-01-03 15:07:00,mobile,Mumbai
925,purchase,P101,Clothing,19850,2026-01-03 15:08:00,mobile,Delhi
295,add_to_cart,P104,Clothing,19987,2026-01-03 15:09:00,mobile,Mumbai
640,purchase,P102,Grocery,6280,2026-01-03 15:10:00,mobile,Pune
856,view,P101,Grocery,14111,2026-01-03 15:11:00,mobile,Delhi
17,view,P104,Grocery,2659,2026-01-03 15:12:00,mobile,Delhi
71,add_to_cart,P101,Clothing,8237,2026-01-03 15:13:00,desktop,Pune
305,add_to_cart,P101,Electronics,4071,2026-01-03 15:14:00,mobile,Bangalore
1031,checkout,P104,Clothing,3057,2026-01-03 15:15:00,mobile,Bangalore
817,purchase,P104,Grocery,18213,2026-01-03 15:16:00,mobile,Delhi
1127,view,P104,Beauty,10193,2026-01-03 15:17:00,mobile,Delhi
821,view,P101,Grocery,13051,2026-01-03 15:18:00,mobile,Delhi
193,checkout,P102,Electronics,126,2026-01-03 15:19:00,desktop,Pune
529,add_to_cart,P103,Clothing,2683,2026-01-03 15:20:00,desktop,Mumbai
171,view,P103,Beauty,3155,2026-01-03 15:21:00,mobile,Pune
251,add_to_cart,P101,Beauty,6901,2026-01-03 15:22:00,desktop,Mumbai
541,checkout,P101,Electronics,1758,2026-01-03 15:23:00,mobile,Mumbai
416,checkout,P102,Clothing,4051,2026-01-03 15:24:00,mobile,Bangalore
794,add_to_cart,P104,Beauty,7399,2026-01-03 15:25:00,mobile,Pune
1168,view,P101,Grocery,10033,2026-01-03 15:26:00,mobile,Pune
25,purchase,P105,Electronics,12379,2026-01-03 15:27:00,mobile,Delhi
668,add_to_cart,P104,Beauty,4237,2026-01-03 15:28:00,mobile,Pune
1097,add_to_cart,P101,Electronics,11523,2026-01-03 15:29:00,mobile,Mumbai
632,view,P105,Clothing,1814,2026-01-03 15:30:00,desktop,Mumbai
1117,checkout,P102,Clothing,11488,2026-01-03 15:31:00,mobile,Pune
505,view,P105,Clothing,19815,2026-01-03 15:32:00,desktop,Bangalore
336,view,P101,Grocery,3447,2026-01-03 15:33:00,mobile,Bangalore
425,add_to_cart,P103,Beauty,2086,2026-01-03 15:34:00,mobile,Delhi
499,view,P101,Clothing,3644,2026-01-03 15:35:00,desktop,Delhi
947,add_to_cart,P103,Grocery,17185,2026-01-03 15:36:00,mobile,Mumbai
630,view,P102,Clothing,9746,2026-01-03 15:37:00,mobile,Pune
718,add_to_cart,P102,Clothing,3886,2026-01-03 15:38:00,mobile,Mumbai
339,view,P104,Beauty,14515,2026-01-03 15:39:00,mobile,Mumbai
659,view,P104,Grocery,18955,2026-01-03 15:40:00,mobile,Pune
962,view,P103,Clothing,14384,2026-01-03 15:41:00,mobile,Mumbai
429,purchase,P103,Grocery,6759,2026-01-03 15:42:00,desktop,Mumbai
899,checkout,P102,Grocery,3144,2026-01-03 15:43:00,mobile,Bangalore
139,view,P105,Clothing,3983,2026-01-03 15:44:00,mobile,Delhi
942,checkout,P103,Clothing,19424,2026-01-03 15:45:00,mobile,Bangalore
542,add_to_cart,P103,Electronics,15451,2026-01-03 15:46:00,mobile,Delhi
57,purchase,P105,Beauty,18304,2026-01-03 15:47:00,mobile,Delhi
658,view,P104,Clothing,15862,2026-01-03 15:48:00,mobile,Delhi
435,add_to_cart,P104,Electronics,19286,2026-01-03 15:49:00,mobile,Bangalore
384,view,P103,Beauty,18947,2026-01-03 15:50:00,desktop,Pune
560,view,P104,Clothing,3471,2026-01-03 15:51:00,mobile,Mumbai
194,purchase,P104,Grocery,8627,2026-01-03 15:52:00,desktop,Pune
534,add_to_cart,P104,Beauty,10216,2026-01-03 15:53:00,mobile,Pune
518,view,P102,Grocery,2888,2026-01-03 15:54:00,mobile,Delhi
716,view,P101,Electronics,4225,2026-01-03 15:55:00,mobile,Delhi
751,checkout,P103,Clothing,3706,2026-01-03 15:56:00,desktop,Bangalore
185,add_to_cart,P103,Electronics,18024,2026-01-03 15:57:00,mobile,Bangalore
292,view,P102,Clothing,8866,2026-01-03 15:58:00,desktop,Mumbai
732,purchase,P101,Clothing,320,2026-01-03 15:59:00,desktop,Pune
116,view,P101,Grocery,10305,2026-01-03 16:00:00,desktop,Pune
825,view,P102,Electronics,10933,2026-01-03 16:01:00,mobile,Mumbai
1073,purchase,P105,Grocery,853,2026-01-03 16:02:00,desktop,Delhi
685,view,P105,Grocery,13975,2026-01-03 16:03:00,desktop,Bangalore
82,view,P101,Grocery,7588,2026-01-03 16:04:00,mobile,Mumbai
834,add_to_cart,P105,Electronics,7306,2026-01-03 16:05:00,desktop,Pune
333,checkout,P105,Clothing,9780,2026-01-03 16:06:00,desktop,Mumbai
557,view,P105,Clothing,8038,2026-01-03 16:07:00,mobile,Mumbai
335,purchase,P101,Electronics,18445,2026-01-03 16:08:00,mobile,Pune
532,checkout,P105,Clothing,6058,2026-01-03 16:09:00,mobile,Pune
221,view,P103,Electronics,15870,2026-01-03 16:10:00,mobile,Bangalore
635,checkout,P101,Electronics,19967,2026-01-03 16:11:00,mobile,Bangalore
323,view,P102,Clothing,6735,2026-01-03 16:12:00,mobile,Pune
3,add_to_cart,P105,Beauty,8729,2026-01-03 16:13:00,mobile,Bangalore
206,checkout,P104,Grocery,17266,2026-01-03 16:14:00,mobile,Bangalore
40,purchase,P101,Electronics,12969,2026-01-03 16:15:00,desktop,Bangalore
59,view,P102,Electronics,16703,2026-01-03 16:16:00,mobile,Pune
951,add_to_cart,P103,Beauty,9319,2026-01-03 16:17:00,desktop,Delhi
574,add_to_cart,P102,Electronics,8129,2026-01-03 16:18:00,mobile,Delhi
644,view,P105,Electronics,16372,2026-01-03 16:19:00,desktop,Bangalore
843,view,P104,Clothing,16773,2026-01-03 16:20:00,desktop,Delhi
1146,view,P105,Clothing,16863,2026-01-03 16:21:00,mobile,Bangalore
619,add_to_cart,P102,Beauty,12265,2026-01-03 16:22:00,mobile,Delhi
96,add_to_cart,P101,Electronics,11143,2026-01-03 16:23:00,mobile,Delhi
898,view,P104,Grocery,9670,2026-01-03 16:24:00,desktop,Mumbai
1086,checkout,P104,Clothing,6986,2026-01-03 16:25:00,desktop,Bangalore
561,checkout,P102,Grocery,2058,2026-01-03 16:26:00,mobile,Delhi
905,add_to_cart,P105,Grocery,10419,2026-01-03 16:27:00,mobile,Delhi
348,view,P102,Beauty,2283,2026-01-03 16:28:00,mobile,Mumbai
671,add_to_cart,P104,Beauty,3874,2026-01-03 16:29:00,mobile,Delhi
1148,view,P102,Electronics,14372,2026-01-03 16:30:00,desktop,Mumbai
317,view,P104,Beauty,877,2026-01-03 16:31:00,mobile,Delhi
719,checkout,P105,Clothing,2666,2026-01-03 16:32:00,desktop,Mumbai
1072,view,P101,Electronics,10195,2026-01-03 16:33:00,desktop,Mumbai
1160,view,P101,Electronics,11053,2026-01-03 16:34:00,desktop,Pune
250,view,P102,Grocery,7504,2026-01-03 16:35:00,mobile,Bangalore
314,view,P104,Grocery,178,2026-01-03 16:36:00,mobile,Pune
807,view,P101,Grocery,1681,2026-01-03 16:37:00,mobile,Bangalore
485,purchase,P104,Electronics,14166,2026-01-03 16:38:00,desktop,Delhi
44,view,P105,Beauty,8067,2026-01-03 16:39:00,mobile,Bangalore
571,view,P102,Beauty,7939,2026-01-03 16:40:00,mobile,Pune
583,view,P104,Beauty,2262,2026-01-03 16:41:00,desktop,Bangalore
1116,purchase,P102,Electronics,17969,2026-01-03 16:42:00,mobile,Pune
895,add_to_cart,P104,Electronics,14013,2026-01-03 16:43:00,mobile,Bangalore
220,view,P104,Electronics,19104,2026-01-03 16:44:00,mobile,Delhi
925,checkout,P105,Electronics,1064,2026-01-03 16:45:00,mobile,Delhi
401,view,P102,Electronics,10839,2026-01-03 16:46:00,mobile,Bangalore
727,view,P103,Beauty,2773,2026-01-03 16:47:00,mobile,Bangalore
991,view,P104,Electronics,5393,2026-01-03 16:48:00,desktop,Delhi
899,view,P104,Beauty,1818,2026-01-03 16:49:00,desktop,Bangalore
858,view,P101,Electronics,10724,2026-01-03 16:50:00,mobile,Mumbai
804,add_to_cart,P102,Beauty,1328,2026-01-03 16:51:00,desktop,Delhi
490,view,P103,Clothing,10702,2026-01-03 16:52:00,mobile,Delhi
938,add_to_cart,P105,Clothing,1940,2026-01-03 16:53:00,mobile,Pune
844,view,P103,Beauty,16981,2026-01-03 16:54:00,desktop,Pune
267,view,P105,Clothing,17020,2026-01-03 16:55:00,mobile,Mumbai
54,add_to_cart,P103,Clothing,19789,2026-01-03 16:56:00,mobile,Bangalore
528,purchase,P103,Beauty,7224,2026-01-03 16:57:00,mobile,Mumbai
616,view,P102,Electronics,9456,2026-01-03 16:58:00,mobile,Bangalore
1083,add_to_cart,P101,Electronics,18455,2026-01-03 16:59:00,mobile,Pune
1064,view,P103,Beauty,7687,2026-01-03 17:00:00,desktop,Bangalore
955,view,P104,Grocery,3627,2026-01-03 17:01:00,mobile,Pune
386,view,P104,Grocery,399,2026-01-03 17:02:00,desktop,Delhi
734,view,P104,Clothing,18870,2026-01-03 17:03:00,mobile,Delhi
716,view,P101,Grocery,12690,2026-01-03 17:04:00,mobile,Bangalore
650,view,P103,Clothing,4063,2026-01-03 17:05:00,mobile,Pune
300,checkout,P105,Electronics,4787,2026-01-03 17:06:00,mobile,Mumbai
395,view,P105,Beauty,4271,2026-01-03 17:07:00,desktop,Pune
593,add_to_cart,P102,Electronics,13167,2026-01-03 17:08:00,mobile,Pune
514,view,P101,Beauty,3795,2026-01-03 17:09:00,mobile,Pune
396,add_to_cart,P103,Grocery,9212,2026-01-03 17:10:00,mobile,Delhi
371,add_to_cart,P104,Electronics,7342,2026-01-03 17:11:00,mobile,Pune
858,view,P101,Electronics,10041,2026-01-03 17:12:00,mobile,Bangalore
791,view,P101,Clothing,2800,2026-01-03 17:13:00,mobile,Delhi
658,checkout,P103,Beauty,17489,2026-01-03 17:14:00,mobile,Delhi
736,checkout,P102,Grocery,18185,2026-01-03 17:15:00,mobile,Delhi
384,view,P102,Electronics,19786,2026-01-03 17:16:00,desktop,Pune
62,view,P102,Beauty,13439,2026-01-03 17:17:00,mobile,Mumbai
505,checkout,P104,Grocery,15934,2026-01-03 17:18:00,desktop,Pune
239,view,P104,Electronics,19850,2026-01-03 17:19:00,mobile,Pune
195,add_to_cart,P103,Beauty,11184,2026-01-03 17:20:00,mobile,Mumbai
678,view,P102,Clothing,3262,2026-01-03 17:21:00,mobile,Pune
61,view,P103,Electronics,8406,2026-01-03 17:22:00,mobile,Bangalore
1153,add_to_cart,P102,Beauty,13237,2026-01-03 17:23:00,mobile,Mumbai
990,add_to_cart,P101,Grocery,2237,2026-01-03 17:24:00,mobile,Bangalore
685,view,P105,Grocery,16514,2026-01-03 17:25:00,mobile,Bangalore
156,add_to_cart,P105,Clothing,6048,2026-01-03 17:26:00,desktop,Delhi
923,checkout,P102,Electronics,14793,2026-01-03 17:27:00,desktop,Delhi
868,add_to_cart,P103,Clothing,16199,2026-01-03 17:28:00,desktop,Mumbai
903,view,P104,Beauty,16310,2026-01-03 17:29:00,mobile,Pune
999,add_to_cart,P102,Grocery,18289,2026-01-03 17:30:00,mobile,Bangalore
975,checkout,P102,Clothing,3669,2026-01-03 17:31:00,mobile,Pune
388,checkout,P104,Electronics,13077,2026-01-03 17:32:00,mobile,Bangalore
887,add_to_cart,P102,Beauty,11720,2026-01-03 17:33:00,mobile,Delhi
838,view,P101,Electronics,556,2026-01-03 17:34:00,mobile,Delhi
340,checkout,P104,Clothing,16932,2026-01-03 17:35:00,mobile,Delhi
204,add_to_cart,P101,Grocery,167,2026-01-03 17:36:00,desktop,Mumbai
161,view,P105,Grocery,1962,2026-01-03 17:37:00,desktop,Bangalore
392,add_to_cart,P104,Clothing,18286,2026-01-03 17:38:00,mobile,Pune
769,view,P104,Electronics,12854,2026-01-03 17:39:00,mobile,Bangalore
575,add_to_cart,P103,Electronics,11723,2026-01-03 17:40:00,desktop,Pune
534,view,P103,Electronics,7654,2026-01-03 17:41:00,mobile,Pune
1094,add_to_cart,P104,Electronics,8419,2026-01-03 17:42:00,mobile,Pune
893,purchase,P105,Grocery,5995,2026-01-03 17:43:00,mobile,Bangalore
405,checkout,P102,Electronics,13120,2026-01-03 17:44:00,mobile,Delhi
608,purchase,P103,Clothing,12302,2026-01-03 17:45:00,mobile,Mumbai
828,purchase,P105,Clothing,5615,2026-01-03 17:46:00,desktop,Mumbai
1144,view,P105,Clothing,467,2026-01-03 17:47:00,mobile,Delhi
690,add_to_cart,P103,Clothing,15740,2026-01-03 17:48:00,mobile,Mumbai
902,add_to_cart,P102,Electronics,15561,2026-01-03 17:49:00,mobile,Pune
56,checkout,P103,Grocery,14997,2026-01-03 17:50:00,desktop,Mumbai
366,view,P105,Beauty,19124,2026-01-03 17:51:00,mobile,Bangalore
455,purchase,P101,Electronics,158,2026-01-03 17:52:00,mobile,Delhi
104,add_to_cart,P103,Beauty,8394,2026-01-03 17:53:00,mobile,Delhi
77,checkout,P105,Grocery,4607,2026-01-03 17:54:00,mobile,Delhi
230,view,P103,Electronics,17269,2026-01-03 17:55:00,mobile,Delhi
331,view,P105,Beauty,14852,2026-01-03 17:56:00,mobile,Bangalore
893,checkout,P102,Grocery,15575,2026-01-03 17:57:00,desktop,Pune
688,view,P105,Beauty,12237,2026-01-03 17:58:00,desktop,Pune
27,checkout,P104,Clothing,14434,2026-01-03 17:59:00,mobile,Pune
299,view,P101,Clothing,18930,2026-01-03 18:00:00,mobile,Mumbai
957,add_to_cart,P105,Grocery,15214,2026-01-03 18:01:00,mobile,Pune
799,view,P103,Grocery,16135,2026-01-03 18:02:00,desktop,Mumbai
1115,add_to_cart,P103,Beauty,18849,2026-01-03 18:03:00,mobile,Bangalore
480,add_to_cart,P105,Grocery,4801,2026-01-03 18:04:00,desktop,Mumbai
573,view,P104,Clothing,7517,2026-01-03 18:05:00,mobile,Pune
458,view,P105,Clothing,9658,2026-01-03 18:06:00,desktop,Delhi
365,view,P102,Electronics,11157,2026-01-03 18:07:00,desktop,Bangalore
859,add_to_cart,P104,Beauty,9314,2026-01-03 18:08:00,desktop,Pune
351,add_to_cart,P105,Grocery,11422,2026-01-03 18:09:00,mobile,Pune
